venda_id;vendedor;data_compra;veiculo;valor;comprador;forma_pagamento;;
4815;8;28/03/2023;23;210000;6802;cartao;;
4816;8;28/03/2023;4;450000;739;avista;;
4817;1;28/03/2023;6;125000;4966;cheque;;
4818;8;28/03/2023;3;20000;1224;carne;;
4819;1;29/03/2023;16;120000;4421;parcelado;;
4820;2;29/03/2023;9;45000;1674;cartao;;
4821;1;29/03/2023;14;17000;3823;cheque;;
4822;1;29/03/2023;22;365000;3007;cheque;;
4823;1;29/03/2023;15;422000;6532;parcelado;;
4824;8;29/03/2023;3;20000;7090;carne;;
4825;8;29/03/2023;15;422000;4844;cheque;;
4826;8;29/03/2023;3;20000;6945;carne;;
4827;1;29/03/2023;21;125000;3966;carne;;
4828;2;29/03/2023;9;45000;991;cheque;;
4829;2;29/03/2023;24;127000;1435;cartao;;
4830;2;29/03/2023;28;41000;2897;avista;;
4831;8;29/03/2023;14;17000;6574;avista;;
4832;8;30/03/2023;23;210000;6439;cartao;;
4833;1;30/03/2023;4;450000;1436;avista;;
4834;8;30/03/2023;18;258000;308;carne;;
4835;8;30/03/2023;23;210000;5335;carne;;
4836;2;30/03/2023;20;30000;4644;cheque;;
4837;8;30/03/2023;18;258000;3431;cheque;;
4838;8;30/03/2023;11;4200000;5590;carne;;
4839;2;30/03/2023;5;200000;1933;carne;;
4840;8;30/03/2023;28;41000;5829;avista;;
4841;1;31/03/2023;19;32500;2730;cartao;;
4842;1;31/03/2023;26;150000;4160;avista;;
4843;2;31/03/2023;13;1200000;5236;parcelado;;
4844;2;31/03/2023;17;365300;7300;avista;;
4845;1;31/03/2023;29;450000;2442;parcelado;;
4846;2;31/03/2023;30;530000;3716;avista;;
4847;1;31/03/2023;18;258000;483;cartao;;
4848;1;31/03/2023;14;17000;566;cheque;;
4849;1;31/03/2023;8;19000;4504;parcelado;;
4850;1;31/03/2023;30;530000;2354;cartao;;
4851;2;31/03/2023;5;200000;3415;cheque;;
4852;8;01/04/2023;10;3500000;600;cheque;;
4853;8;01/04/2023;19;32500;1746;cheque;;
4854;8;01/04/2023;14;17000;6134;cheque;;
4855;2;01/04/2023;2;300000;240;avista;;
4856;2;01/04/2023;14;17000;5707;avista;;
4857;1;01/04/2023;21;125000;6626;parcelado;;
4858;2;01/04/2023;20;30000;1759;carne;;
4859;1;01/04/2023;1;3000000;4238;cartao;;
4860;2;01/04/2023;13;1200000;5636;parcelado;;
4861;2;01/04/2023;30;530000;4068;avista;;
4862;2;02/04/2023;1;3000000;4759;carne;;
4863;2;02/04/2023;21;125000;1429;carne;;
4864;1;02/04/2023;22;365000;6581;avista;;
4865;1;02/04/2023;12;123000;6789;avista;;
4866;1;02/04/2023;4;450000;6162;carne;;
4867;2;02/04/2023;22;365000;553;parcelado;;
4868;8;02/04/2023;4;450000;6967;avista;;
4869;1;02/04/2023;22;365000;1860;cartao;;
4870;2;02/04/2023;27;98000;633;parcelado;;
4871;8;03/04/2023;9;45000;1901;carne;;
4872;8;03/04/2023;24;127000;343;cartao;;
4873;2;03/04/2023;15;422000;2904;avista;;
4874;8;03/04/2023;16;120000;1771;cheque;;
4875;1;03/04/2023;5;200000;3097;avista;;
4876;8;03/04/2023;19;32500;7234;carne;;
4877;1;03/04/2023;3;20000;1264;avista;;
4878;8;03/04/2023;30;530000;831;carne;;
4879;8;03/04/2023;6;125000;4255;cartao;;
4880;8;03/04/2023;8;19000;5593;cheque;;
4881;1;03/04/2023;15;422000;2951;carne;;
4882;2;03/04/2023;10;3500000;2592;cartao;;
4883;2;03/04/2023;28;41000;4929;cartao;;
4884;2;03/04/2023;5;200000;4790;carne;;
4885;1;03/04/2023;7;150000;126;parcelado;;
4886;8;03/04/2023;28;41000;3542;carne;;
4887;8;03/04/2023;3;20000;986;avista;;
4888;8;03/04/2023;17;365300;2515;cheque;;
4889;8;04/04/2023;20;30000;3187;carne;;
4890;8;04/04/2023;23;210000;2571;carne;;
4891;2;04/04/2023;28;41000;7079;parcelado;;
4892;2;04/04/2023;30;530000;6642;carne;;
4893;1;04/04/2023;20;30000;137;cartao;;
4894;1;04/04/2023;4;450000;6350;avista;;
4895;2;04/04/2023;4;450000;4431;cartao;;
4896;8;04/04/2023;7;150000;7476;parcelado;;
4897;1;05/04/2023;2;300000;1363;cheque;;
4898;8;05/04/2023;3;20000;1459;avista;;
4899;8;05/04/2023;6;125000;7570;avista;;
4900;1;05/04/2023;25;17500;6780;cheque;;
4901;2;05/04/2023;16;120000;5360;parcelado;;
4902;2;05/04/2023;4;450000;3796;cartao;;
4903;1;05/04/2023;5;200000;3649;cartao;;
4904;1;06/04/2023;24;127000;642;carne;;
4905;1;06/04/2023;27;98000;7607;cartao;;
4906;1;06/04/2023;5;200000;6495;parcelado;;
4907;1;06/04/2023;7;150000;4635;cartao;;
4908;8;06/04/2023;14;17000;1030;carne;;
4909;8;06/04/2023;9;45000;6763;parcelado;;
4910;2;06/04/2023;1;3000000;5867;avista;;
4911;1;06/04/2023;3;20000;3263;carne;;
4912;8;06/04/2023;8;19000;2317;parcelado;;
4913;2;07/04/2023;2;300000;4178;parcelado;;
4914;8;07/04/2023;3;20000;7070;parcelado;;
4915;1;07/04/2023;9;45000;1273;carne;;
4916;8;07/04/2023;2;300000;5983;cheque;;
4917;1;07/04/2023;21;125000;5044;cartao;;
4918;1;07/04/2023;9;45000;6964;cartao;;
4919;2;07/04/2023;28;41000;520;carne;;
4920;8;07/04/2023;11;4200000;557;cheque;;
4921;2;07/04/2023;7;150000;1668;cartao;;
4922;1;07/04/2023;14;17000;2584;carne;;
4923;8;07/04/2023;30;530000;4296;parcelado;;
4924;2;07/04/2023;11;4200000;7580;avista;;
4925;2;08/04/2023;19;32500;5853;cheque;;
4926;8;08/04/2023;1;3000000;5051;cartao;;
4927;2;08/04/2023;25;17500;6297;cartao;;
4928;2;08/04/2023;12;123000;674;cheque;;
4929;2;08/04/2023;13;1200000;5243;carne;;
4930;1;08/04/2023;20;30000;830;cheque;;
4931;1;08/04/2023;17;365300;495;cheque;;
4932;2;08/04/2023;3;20000;1109;avista;;
4933;1;08/04/2023;4;450000;7664;cheque;;
4934;2;08/04/2023;30;530000;7159;cartao;;
4935;1;08/04/2023;3;20000;3588;parcelado;;
4936;1;09/04/2023;11;4200000;429;cartao;;
4937;1;09/04/2023;2;300000;5532;carne;;
4938;8;09/04/2023;30;530000;4856;carne;;
4939;8;09/04/2023;25;17500;5505;parcelado;;
4940;1;09/04/2023;30;530000;1315;cheque;;
4941;2;09/04/2023;13;1200000;4497;parcelado;;
4942;2;09/04/2023;21;125000;6415;carne;;
4943;2;09/04/2023;5;200000;3976;cartao;;
4944;2;09/04/2023;12;123000;1144;avista;;
4945;2;09/04/2023;14;17000;3253;cheque;;
4946;8;09/04/2023;17;365300;1346;cheque;;
4947;8;10/04/2023;14;17000;2415;carne;;
4948;1;10/04/2023;1;3000000;872;carne;;
4949;2;10/04/2023;8;19000;4316;cartao;;
4950;1;10/04/2023;7;150000;5259;cartao;;
4951;8;10/04/2023;5;200000;5816;cheque;;
4952;1;10/04/2023;11;4200000;580;carne;;
4953;8;10/04/2023;22;365000;427;carne;;
4954;1;10/04/2023;30;530000;764;avista;;
4955;2;10/04/2023;17;365300;5661;cheque;;
4956;2;10/04/2023;14;17000;4592;avista;;
4957;2;10/04/2023;12;123000;4047;cheque;;
4958;2;10/04/2023;3;20000;4056;parcelado;;
4959;8;11/04/2023;8;19000;2561;parcelado;;
4960;1;11/04/2023;27;98000;6919;cartao;;
4961;2;11/04/2023;23;210000;1779;carne;;
4962;1;11/04/2023;5;200000;4388;carne;;
4963;8;11/04/2023;21;125000;6532;cheque;;
4964;1;11/04/2023;30;530000;2872;carne;;
4965;8;11/04/2023;24;127000;3781;avista;;
4966;2;11/04/2023;13;1200000;963;avista;;
4967;8;11/04/2023;23;210000;3655;cartao;;
4968;8;11/04/2023;19;32500;3214;carne;;
4969;1;12/04/2023;10;3500000;4988;parcelado;;
4970;2;12/04/2023;6;125000;5500;cheque;;
4971;8;12/04/2023;4;450000;6173;parcelado;;
4972;2;12/04/2023;25;17500;5055;avista;;
4973;1;12/04/2023;12;123000;6952;cheque;;
4974;8;12/04/2023;21;125000;1503;cartao;;
4975;2;12/04/2023;23;210000;7290;cheque;;
4976;8;12/04/2023;4;450000;7483;carne;;
4977;8;12/04/2023;27;98000;1291;parcelado;;
4978;8;12/04/2023;23;210000;341;cheque;;
4979;1;13/04/2023;20;30000;1132;cheque;;
4980;1;13/04/2023;17;365300;7113;avista;;
4981;8;13/04/2023;23;210000;7241;cheque;;
4982;2;13/04/2023;29;450000;5543;cheque;;
4983;8;13/04/2023;6;125000;2327;parcelado;;
4984;2;13/04/2023;9;45000;355;cheque;;
4985;8;13/04/2023;25;17500;6949;cartao;;
4986;1;14/04/2023;16;120000;4865;cheque;;
4987;2;14/04/2023;7;150000;2921;cheque;;
4988;2;14/04/2023;5;200000;3127;carne;;
4989;1;14/04/2023;20;30000;1239;cartao;;
4990;8;14/04/2023;11;4200000;3860;cartao;;
4991;1;14/04/2023;13;1200000;5722;cheque;;
4992;2;14/04/2023;19;32500;2831;cheque;;
4993;1;14/04/2023;4;450000;1632;parcelado;;
4994;1;14/04/2023;11;4200000;5602;parcelado;;
4995;8;14/04/2023;19;32500;5161;cartao;;
4996;8;14/04/2023;4;450000;6716;parcelado;;
4997;8;15/04/2023;2;300000;5011;cheque;;
4998;8;15/04/2023;20;30000;1048;cheque;;
4999;8;15/04/2023;7;150000;1065;carne;;
5000;1;15/04/2023;3;20000;2071;cartao;;
5001;1;15/04/2023;28;41000;2968;cheque;;
5002;1;15/04/2023;11;4200000;6961;avista;;
5003;1;15/04/2023;20;30000;3565;carne;;
5004;2;15/04/2023;28;41000;7349;carne;;
5005;1;15/04/2023;24;127000;1318;parcelado;;
5006;1;15/04/2023;13;1200000;7647;carne;;
5007;8;15/04/2023;22;365000;217;parcelado;;
5008;8;16/04/2023;5;200000;3681;carne;;
5009;1;16/04/2023;3;20000;1981;cartao;;
5010;8;16/04/2023;6;125000;2953;parcelado;;
5011;8;16/04/2023;29;450000;7714;cheque;;
5012;8;16/04/2023;1;3000000;4989;carne;;
5013;8;16/04/2023;22;365000;7698;cheque;;
5014;8;16/04/2023;14;17000;3787;carne;;
5015;8;16/04/2023;30;530000;5685;cartao;;
5016;2;16/04/2023;21;125000;1757;cartao;;
5017;2;16/04/2023;13;1200000;3089;cartao;;
5018;2;16/04/2023;4;450000;6469;parcelado;;
5019;1;16/04/2023;1;3000000;4674;parcelado;;
5020;2;16/04/2023;17;365300;5513;avista;;
5021;1;17/04/2023;7;150000;5399;parcelado;;
5022;8;17/04/2023;30;530000;6311;parcelado;;
5023;1;17/04/2023;16;120000;5637;avista;;
5024;1;17/04/2023;19;32500;2512;avista;;
5025;2;17/04/2023;24;127000;3991;carne;;
5026;8;18/04/2023;27;98000;7137;carne;;
5027;2;18/04/2023;8;19000;2231;carne;;
5028;2;18/04/2023;7;150000;2067;parcelado;;
5029;1;18/04/2023;28;41000;1034;parcelado;;
5030;8;18/04/2023;28;41000;6758;cheque;;
5031;2;18/04/2023;22;365000;5889;avista;;
5032;2;18/04/2023;14;17000;2371;avista;;
5033;2;18/04/2023;27;98000;2757;cartao;;
5034;2;18/04/2023;2;300000;1758;avista;;
5035;8;18/04/2023;3;20000;6214;carne;;
5036;8;18/04/2023;7;150000;4381;cartao;;
5037;8;19/04/2023;9;45000;818;cartao;;
5038;2;19/04/2023;14;17000;4402;parcelado;;
5039;8;19/04/2023;3;20000;545;parcelado;;
5040;8;19/04/2023;1;3000000;5202;avista;;
5041;1;19/04/2023;18;258000;4800;avista;;
5042;2;19/04/2023;6;125000;2658;carne;;
5043;8;19/04/2023;9;45000;5815;cartao;;
5044;1;19/04/2023;26;150000;1092;parcelado;;
5045;2;19/04/2023;24;127000;5425;parcelado;;
5046;1;19/04/2023;2;300000;6371;cartao;;
5047;2;20/04/2023;13;1200000;3341;carne;;
5048;1;20/04/2023;7;150000;6069;cartao;;
5049;8;20/04/2023;19;32500;5653;carne;;
5050;8;20/04/2023;7;150000;4535;cartao;;
5051;1;20/04/2023;5;200000;4955;cartao;;
5052;8;20/04/2023;17;365300;3536;cartao;;
5053;1;20/04/2023;4;450000;4094;carne;;
5054;1;20/04/2023;22;365000;4979;parcelado;;
5055;1;20/04/2023;24;127000;4126;cheque;;
5056;1;20/04/2023;27;98000;3103;parcelado;;
5057;2;21/04/2023;22;365000;6019;avista;;
5058;8;21/04/2023;18;258000;6849;parcelado;;
5059;2;21/04/2023;18;258000;3794;cheque;;
5060;2;21/04/2023;2;300000;791;avista;;
5061;2;21/04/2023;25;17500;83;cartao;;
5062;2;21/04/2023;13;1200000;4633;cheque;;
5063;1;21/04/2023;8;19000;6093;parcelado;;
5064;1;21/04/2023;14;17000;3567;carne;;
5065;1;21/04/2023;11;4200000;2992;cartao;;
5066;1;21/04/2023;18;258000;3793;avista;;
5067;2;21/04/2023;13;1200000;6253;cartao;;
5068;1;21/04/2023;5;200000;2702;avista;;
5069;8;21/04/2023;23;210000;2881;parcelado;;
5070;8;21/04/2023;22;365000;506;cheque;;
5071;8;22/04/2023;26;150000;4791;cheque;;
5072;8;22/04/2023;9;45000;2342;avista;;
5073;1;22/04/2023;21;125000;4928;cheque;;
5074;2;22/04/2023;12;123000;6412;parcelado;;
5075;2;22/04/2023;20;30000;5649;carne;;
5076;8;22/04/2023;7;150000;6514;cheque;;
5077;2;22/04/2023;18;258000;592;cheque;;
5078;8;22/04/2023;18;258000;2991;cartao;;
5079;1;22/04/2023;18;258000;1518;cartao;;
5080;1;22/04/2023;15;422000;889;cartao;;
5081;8;22/04/2023;4;450000;1625;cartao;;
5082;2;22/04/2023;11;4200000;3890;parcelado;;
5083;8;22/04/2023;6;125000;5950;carne;;
5084;8;23/04/2023;7;150000;1331;carne;;
5085;1;23/04/2023;2;300000;3495;parcelado;;
5086;1;23/04/2023;3;20000;1293;cheque;;
5087;8;23/04/2023;11;4200000;2073;cartao;;
5088;2;23/04/2023;22;365000;5424;parcelado;;
5089;8;23/04/2023;20;30000;563;avista;;
5090;8;23/04/2023;3;20000;474;carne;;
5091;8;23/04/2023;28;41000;1185;carne;;
5092;2;23/04/2023;28;41000;3897;cartao;;
5093;2;23/04/2023;12;123000;4417;cartao;;
5094;8;23/04/2023;13;1200000;1922;carne;;
5095;8;23/04/2023;4;450000;1181;parcelado;;
5096;8;23/04/2023;19;32500;3662;avista;;
5097;1;23/04/2023;3;20000;4281;avista;;
5098;1;24/04/2023;2;300000;3888;cheque;;
5099;1;24/04/2023;23;210000;6096;carne;;
5100;8;24/04/2023;12;123000;5119;parcelado;;
5101;8;24/04/2023;28;41000;693;cheque;;
5102;2;24/04/2023;28;41000;3114;avista;;
5103;8;24/04/2023;8;19000;4299;carne;;
5104;2;24/04/2023;10;3500000;3858;cartao;;
5105;1;24/04/2023;26;150000;3234;carne;;
5106;2;24/04/2023;21;125000;1740;carne;;
5107;8;24/04/2023;27;98000;4861;avista;;
5108;2;24/04/2023;2;300000;220;parcelado;;
5109;2;24/04/2023;23;210000;910;avista;;
5110;1;24/04/2023;7;150000;4745;avista;;
5111;8;24/04/2023;15;422000;5614;carne;;
5112;1;25/04/2023;12;123000;4324;avista;;
5113;1;25/04/2023;23;210000;4205;avista;;
5114;1;25/04/2023;6;125000;6899;cheque;;
5115;2;25/04/2023;29;450000;4507;avista;;
5116;2;25/04/2023;13;1200000;7552;carne;;
5117;2;25/04/2023;30;530000;1301;cheque;;
5118;2;25/04/2023;26;150000;1008;parcelado;;
5119;2;26/04/2023;16;120000;1135;cheque;;
5120;2;26/04/2023;21;125000;2644;carne;;
5121;2;26/04/2023;28;41000;6238;parcelado;;
5122;1;26/04/2023;12;123000;3272;parcelado;;
5123;2;26/04/2023;25;17500;3146;carne;;
5124;1;27/04/2023;5;200000;2297;cheque;;
5125;8;27/04/2023;22;365000;7452;cartao;;
5126;2;27/04/2023;10;3500000;6212;cheque;;
5127;2;27/04/2023;24;127000;2835;carne;;
5128;8;27/04/2023;16;120000;24;parcelado;;
5129;1;27/04/2023;4;450000;3716;carne;;
5130;2;27/04/2023;1;3000000;2496;carne;;
5131;2;27/04/2023;14;17000;1998;parcelado;;
5132;2;27/04/2023;22;365000;6481;avista;;
5133;2;27/04/2023;2;300000;3969;cheque;;
5134;2;28/04/2023;2;300000;4962;parcelado;;
5135;2;28/04/2023;10;3500000;3370;carne;;
5136;1;28/04/2023;2;300000;3867;cartao;;
5137;1;28/04/2023;27;98000;1071;cartao;;
5138;2;28/04/2023;11;4200000;7312;cartao;;
5139;1;28/04/2023;23;210000;638;cheque;;
5140;1;28/04/2023;18;258000;668;cartao;;
5141;8;28/04/2023;8;19000;362;avista;;
5142;8;28/04/2023;4;450000;6067;cartao;;
5143;1;28/04/2023;7;150000;5784;parcelado;;
5144;2;29/04/2023;3;20000;6940;cartao;;
5145;1;29/04/2023;3;20000;1819;carne;;
5146;1;29/04/2023;26;150000;3481;carne;;
5147;1;29/04/2023;27;98000;6072;carne;;
5148;2;29/04/2023;9;45000;1483;cartao;;
5149;8;29/04/2023;6;125000;3695;parcelado;;
5150;8;29/04/2023;2;300000;1777;carne;;
5151;1;29/04/2023;18;258000;7215;parcelado;;
5152;2;29/04/2023;2;300000;3881;parcelado;;
5153;1;29/04/2023;26;150000;4464;cartao;;
5154;2;29/04/2023;20;30000;6357;carne;;
5155;8;29/04/2023;1;3000000;3605;carne;;
5156;8;29/04/2023;16;120000;645;cheque;;
5157;2;30/04/2023;15;422000;1851;carne;;
5158;8;30/04/2023;30;530000;2056;avista;;
5159;1;30/04/2023;24;127000;949;carne;;
5160;2;30/04/2023;9;45000;1739;cheque;;
5161;8;30/04/2023;17;365300;3879;carne;;
5162;8;01/05/2023;12;123000;3862;cartao;;
5163;8;01/05/2023;6;125000;4954;cartao;;
5164;2;01/05/2023;24;127000;3027;carne;;
5165;8;01/05/2023;17;365300;5883;carne;;
5166;2;01/05/2023;19;32500;2190;avista;;
5167;1;01/05/2023;10;3500000;4906;cartao;;
5168;1;01/05/2023;24;127000;4372;parcelado;;
5169;8;01/05/2023;20;30000;3485;cartao;;
5170;2;01/05/2023;20;30000;7615;avista;;
5171;2;01/05/2023;22;365000;6037;avista;;
5172;2;01/05/2023;27;98000;7326;parcelado;;
5173;1;01/05/2023;27;98000;406;carne;;
5174;8;02/05/2023;10;3500000;2370;cheque;;
5175;8;02/05/2023;12;123000;5105;parcelado;;
5176;1;02/05/2023;3;20000;5518;parcelado;;
5177;2;02/05/2023;28;41000;6368;cartao;;
5178;1;02/05/2023;21;125000;159;cheque;;
5179;8;02/05/2023;3;20000;3661;parcelado;;
5180;8;02/05/2023;20;30000;1449;cartao;;
5181;8;02/05/2023;19;32500;892;parcelado;;
5182;8;02/05/2023;23;210000;6629;carne;;
5183;2;02/05/2023;26;150000;3626;carne;;
5184;8;02/05/2023;9;45000;1961;cartao;;
5185;2;02/05/2023;16;120000;3129;carne;;
5186;2;02/05/2023;14;17000;1614;carne;;
5187;2;02/05/2023;3;20000;7368;avista;;
5188;2;03/05/2023;24;127000;7150;cartao;;
5189;2;03/05/2023;16;120000;4448;avista;;
5190;2;03/05/2023;18;258000;1277;cheque;;
5191;8;03/05/2023;15;422000;6082;cheque;;
5192;2;03/05/2023;29;450000;6144;cheque;;
5193;2;03/05/2023;18;258000;2186;cartao;;
5194;2;03/05/2023;3;20000;4881;carne;;
5195;2;03/05/2023;16;120000;7690;parcelado;;
5196;8;03/05/2023;2;300000;4195;cheque;;
5197;1;03/05/2023;7;150000;672;carne;;
5198;8;04/05/2023;22;365000;7066;cartao;;
5199;8;04/05/2023;17;365300;1423;cheque;;
5200;2;04/05/2023;27;98000;4971;parcelado;;
5201;1;04/05/2023;13;1200000;2617;cheque;;
5202;2;04/05/2023;16;120000;5455;parcelado;;
5203;1;04/05/2023;28;41000;1025;carne;;
5204;2;04/05/2023;18;258000;5547;cartao;;
5205;1;04/05/2023;3;20000;3740;parcelado;;
5206;8;04/05/2023;4;450000;6314;parcelado;;
5207;2;04/05/2023;25;17500;6792;carne;;
5208;8;04/05/2023;28;41000;1667;cheque;;
5209;8;04/05/2023;4;450000;7267;carne;;
5210;2;04/05/2023;29;450000;7407;parcelado;;
5211;8;05/05/2023;29;450000;7389;avista;;
5212;8;05/05/2023;10;3500000;6322;carne;;
5213;2;05/05/2023;5;200000;4565;parcelado;;
5214;1;05/05/2023;29;450000;101;cheque;;
5215;8;05/05/2023;9;45000;7206;parcelado;;
5216;8;05/05/2023;22;365000;2224;cheque;;
5217;8;05/05/2023;29;450000;1135;cheque;;
5218;1;05/05/2023;27;98000;489;carne;;
5219;1;05/05/2023;20;30000;5760;avista;;
5220;1;05/05/2023;13;1200000;1231;cheque;;
5221;1;05/05/2023;13;1200000;4813;cartao;;
5222;8;06/05/2023;4;450000;2956;parcelado;;
5223;8;06/05/2023;4;450000;6634;cheque;;
5224;8;06/05/2023;21;125000;2842;carne;;
5225;8;06/05/2023;16;120000;5299;cartao;;
5226;1;06/05/2023;24;127000;6981;cartao;;
5227;1;07/05/2023;21;125000;5677;cartao;;
5228;2;07/05/2023;12;123000;7366;avista;;
5229;1;07/05/2023;3;20000;282;cartao;;
5230;8;07/05/2023;27;98000;5527;cheque;;
5231;2;07/05/2023;7;150000;5945;avista;;
5232;8;07/05/2023;30;530000;1407;cartao;;
5233;1;07/05/2023;7;150000;6583;cheque;;
5234;2;08/05/2023;5;200000;7115;carne;;
5235;2;08/05/2023;10;3500000;1662;cheque;;
5236;2;08/05/2023;30;530000;7334;parcelado;;
5237;2;08/05/2023;4;450000;6652;avista;;
5238;1;08/05/2023;8;19000;103;cartao;;
5239;2;08/05/2023;28;41000;5670;avista;;
5240;1;08/05/2023;17;365300;5631;avista;;
5241;1;08/05/2023;28;41000;6959;cartao;;
5242;2;08/05/2023;25;17500;7044;parcelado;;
5243;1;08/05/2023;5;200000;3640;cheque;;
5244;2;08/05/2023;21;125000;3200;cartao;;
5245;1;08/05/2023;8;19000;7539;carne;;
5246;1;08/05/2023;10;3500000;1102;parcelado;;
5247;2;08/05/2023;11;4200000;744;carne;;
5248;8;08/05/2023;17;365300;1768;cartao;;
5249;8;08/05/2023;7;150000;507;cartao;;
5250;1;08/05/2023;22;365000;4350;avista;;
5251;1;08/05/2023;1;3000000;5915;cheque;;
5252;2;09/05/2023;24;127000;7614;parcelado;;
5253;8;09/05/2023;4;450000;333;parcelado;;
5254;2;10/05/2023;4;450000;2987;cartao;;
5255;1;10/05/2023;14;17000;1047;avista;;
5256;2;10/05/2023;23;210000;3639;cheque;;
5257;1;10/05/2023;19;32500;4406;cartao;;
5258;8;10/05/2023;30;530000;2059;cartao;;
5259;8;10/05/2023;27;98000;3540;carne;;
5260;8;10/05/2023;28;41000;5636;parcelado;;
5261;2;10/05/2023;30;530000;7565;avista;;
5262;1;10/05/2023;2;300000;2852;avista;;
5263;8;10/05/2023;30;530000;7592;avista;;
5264;8;10/05/2023;3;20000;4072;cartao;;
5265;2;10/05/2023;14;17000;386;cartao;;
5266;2;11/05/2023;17;365300;3861;carne;;
5267;8;11/05/2023;17;365300;4536;cartao;;
5268;2;11/05/2023;3;20000;2480;cheque;;
5269;1;11/05/2023;9;45000;4855;parcelado;;
5270;1;11/05/2023;17;365300;7158;cartao;;
5271;8;11/05/2023;13;1200000;3989;carne;;
5272;2;11/05/2023;6;125000;1983;carne;;
5273;1;11/05/2023;29;450000;584;carne;;
5274;8;12/05/2023;27;98000;7509;cartao;;
5275;1;12/05/2023;11;4200000;6227;carne;;
5276;1;12/05/2023;22;365000;6025;carne;;
5277;2;12/05/2023;24;127000;5226;avista;;
5278;2;12/05/2023;14;17000;5935;cartao;;
5279;2;12/05/2023;10;3500000;7060;cartao;;
5280;8;12/05/2023;10;3500000;6943;cheque;;
5281;1;13/05/2023;26;150000;6890;avista;;
5282;1;13/05/2023;24;127000;5276;cartao;;
5283;1;13/05/2023;17;365300;3408;cheque;;
5284;1;13/05/2023;30;530000;747;avista;;
5285;1;13/05/2023;22;365000;2936;avista;;
5286;1;13/05/2023;12;123000;3701;parcelado;;
5287;1;13/05/2023;9;45000;4107;carne;;
5288;2;13/05/2023;17;365300;4185;cheque;;
5289;8;13/05/2023;16;120000;5296;carne;;
5290;8;13/05/2023;4;450000;3645;parcelado;;
5291;8;13/05/2023;27;98000;4435;carne;;
5292;2;13/05/2023;28;41000;4744;parcelado;;
5293;1;13/05/2023;4;450000;504;avista;;
5294;1;13/05/2023;9;45000;4209;cartao;;
5295;2;13/05/2023;6;125000;3669;cartao;;
5296;8;14/05/2023;11;4200000;5119;avista;;
5297;8;14/05/2023;28;41000;2724;carne;;
5298;1;14/05/2023;2;300000;6551;parcelado;;
5299;1;14/05/2023;25;17500;172;avista;;
5300;2;14/05/2023;15;422000;3758;cartao;;
5301;2;14/05/2023;30;530000;5816;avista;;
5302;8;14/05/2023;22;365000;5992;avista;;
5303;2;14/05/2023;22;365000;7207;cartao;;
5304;1;14/05/2023;17;365300;5488;carne;;
5305;8;14/05/2023;21;125000;2282;avista;;
5306;1;14/05/2023;3;20000;1197;parcelado;;
5307;2;14/05/2023;25;17500;7247;cheque;;
5308;1;14/05/2023;5;200000;1992;cartao;;
5309;8;15/05/2023;23;210000;6540;cheque;;
5310;2;15/05/2023;10;3500000;3150;avista;;
5311;8;15/05/2023;1;3000000;1015;carne;;
5312;2;15/05/2023;19;32500;2048;parcelado;;
5313;2;15/05/2023;23;210000;6176;avista;;
5314;1;15/05/2023;12;123000;7366;carne;;
5315;8;15/05/2023;19;32500;1212;cartao;;
5316;8;15/05/2023;29;450000;6112;avista;;
5317;2;15/05/2023;28;41000;5052;parcelado;;
5318;2;15/05/2023;15;422000;4736;parcelado;;
5319;1;15/05/2023;12;123000;1466;cartao;;
5320;2;15/05/2023;16;120000;6979;cheque;;
5321;8;15/05/2023;13;1200000;4592;avista;;
5322;8;15/05/2023;28;41000;6268;carne;;
5323;2;15/05/2023;13;1200000;4757;cheque;;
5324;1;15/05/2023;21;125000;1849;cheque;;
5325;2;15/05/2023;30;530000;7449;carne;;
5326;2;16/05/2023;26;150000;2287;cheque;;
5327;8;16/05/2023;7;150000;5847;parcelado;;
